depth_tmd,depth_tvd,rpm,wob,flow_in,rop,formation,Mohes Index,formationId
1252,1251.93,78,5,2210,15.2,Westphalien-Namurien-E,6.0,20
1253,1252.93,76,6,2207,12.5,Westphalien-Namurien-E,6.0,20
1254,1253.93,78,5,2207,12.2,Westphalien-Namurien-E,6.0,20
1255,1254.93,76,6,2206,8.4,Westphalien-Namurien-E,6.0,20
1256,1255.93,73,8,2210,15.3,Westphalien-Namurien-E,6.0,20
1257,1256.93,84,11,2211,6.1,Westphalien-Namurien-E,6.0,20
1258,1257.93,90,8,2207,10.2,Westphalien-Namurien-E,6.0,20
1259,1258.93,91,6,2207,19.9,Westphalien-Namurien-E,6.0,20
1260,1259.93,81,9,2207,43.5,Westphalien-Namurien-E,6.0,20
1261,1260.93,90,7,2192,10.1,Westphalien-Namurien-E,6.0,20
1262,1261.93,98,7,2181,18.3,Westphalien-Namurien-E,6.0,20
1263,1262.93,94,9,2181,11.4,Westphalien-Namurien-E,6.0,20
1264,1263.93,90,9,2180,19.0,Westphalien-Namurien-E,6.0,20
1265,1264.93,94,10,2180,15.0,Westphalien-Namurien-E,6.0,20
1266,1265.93,94,8,2179,27.4,Westphalien-Namurien-E,6.0,20
1267,1266.93,89,9,2178,40.1,Westphalien-Namurien-E,6.0,20
1268,1267.93,93,8,2178,33.1,Westphalien-Namurien-E,6.0,20
1269,1268.93,91,9,2178,29.2,Westphalien-Namurien-E,6.0,20
1270,1269.93,96,5,2177,15.1,Westphalien-Namurien-E,6.0,20
1271,1270.93,98,6,2174,42.9,Westphalien-Namurien-E,6.0,20
1272,1271.93,108,6,2174,21.3,Westphalien-Namurien-E,6.0,20
1273,1272.93,96,9,2173,37.1,Westphalien-Namurien-E,6.0,20
1274,1273.93,93,10,2172,46.0,Westphalien-Namurien-E,6.0,20
1275,1274.93,94,9,2172,52.4,Westphalien-Namurien-E,6.0,20
1276,1275.93,91,10,2172,55.2,Westphalien-Namurien-E,6.0,20
1277,1276.92,95,9,2173,52.1,Westphalien-Namurien-E,6.0,20
1278,1277.92,93,11,2173,67.0,Westphalien-Namurien-E,6.0,20
1279,1278.92,92,8,2174,34.0,Westphalien-Namurien-E,6.0,20
1280,1279.92,72,8,2197,36.3,Westphalien-Namurien-E,6.0,20
1281,1280.92,76,7,2196,17.0,Westphalien-Namurien-E,6.0,20
1282,1281.92,73,8,2194,36.6,Westphalien-Namurien-E,6.0,20
1283,1282.92,70,9,2194,28.1,Westphalien-Namurien-E,6.0,20
1284,1283.92,72,8,2193,36.0,Westphalien-Namurien-E,6.0,20
1285,1284.92,87,6,2193,10.0,Westphalien-Namurien-E,6.0,20
1286,1285.92,88,4,2196,16.5,Westphalien-Namurien-E,6.0,20
1287,1286.92,85,5,2199,13.5,Westphalien-Namurien-E,6.0,20
1288,1287.92,90,5,2201,9.7,Westphalien-Namurien-E,6.0,20
1289,1288.92,91,4,2216,16.2,Westphalien-Namurien-E,6.0,20
1290,1289.92,86,8,2220,37.7,Westphalien-Namurien-E,6.0,20
1291,1290.92,82,9,2220,36.3,Westphalien-Namurien-E,6.0,20
1292,1291.92,84,9,2219,40.7,Westphalien-Namurien-E,6.0,20
1293,1292.92,91,8,2219,23.0,Westphalien-Namurien-E,6.0,20
1294,1293.92,91,8,2219,21.8,Westphalien-Namurien-E,6.0,20
1295,1294.92,93,8,2219,15.7,Westphalien-Namurien-E,6.0,20
1296,1295.92,94,9,2221,7.8,Westphalien-Namurien-E,6.0,20
1297,1296.92,98,6,2221,19.2,Westphalien-Namurien-E,6.0,20
1298,1297.92,92,6,2196,13.6,Westphalien-Namurien-E,6.0,20
1299,1298.92,93,6,2173,23.8,Westphalien-Namurien-E,6.0,20
1300,1299.92,97,6,2173,23.7,Westphalien-Namurien-E,6.0,20
1301,1300.92,96,6,2171,20.8,Westphalien-Namurien-E,6.0,20
1302,1301.92,89,8,2169,33.1,Westphalien-Namurien-E,6.0,20
1303,1302.92,104,6,2171,11.5,Westphalien-Namurien-E,6.0,20
1304,1303.92,90,8,2171,35.0,Westphalien-Namurien-E,6.0,20
1305,1304.92,100,5,2170,18.4,Namurien-D,6.25,1
1306,1305.92,105,6,2172,5.8,Namurien-D,6.25,1
1307,1306.92,96,5,2177,17.4,Namurien-D,6.25,1
1308,1307.92,103,5,2213,23.8,Namurien-D,6.25,1
1309,1308.92,100,8,2212,26.7,Namurien-D,6.25,1
1310,1309.92,106,7,2213,10.8,Namurien-D,6.25,1
1311,1310.92,115,5,2215,14.2,Namurien-D,6.25,1
1312,1311.92,105,10,2215,5.8,Namurien-D,6.25,1
1313,1312.92,100,9,2215,19.5,Namurien-D,6.25,1
1314,1313.92,103,8,2215,15.2,Namurien-D,6.25,1
1315,1314.92,99,8,2214,39.3,Namurien-D,6.25,1
1316,1315.92,106,6,2214,25.2,Namurien-D,6.25,1
1317,1316.92,96,6,2212,23.6,Namurien-D,6.25,1
1318,1317.92,89,9,2209,19.7,Namurien-D,6.25,1
1319,1318.92,93,10,2208,8.7,Namurien-D,6.25,1
1320,1319.92,89,9,2213,11.6,Namurien-D,6.25,1
1321,1320.92,88,9,2213,25.8,Namurien-D,6.25,1
1322,1321.92,88,10,2213,17.2,Namurien-D,6.25,1
1323,1322.92,89,9,2213,14.3,Namurien-D,6.25,1
1324,1323.92,93,6,2213,29.6,Namurien-D,6.25,1
1325,1324.92,96,5,2212,27.9,Namurien-D,6.25,1
1326,1325.92,82,4,2217,19.5,Namurien-D,6.25,1
1327,1326.92,76,5,2226,31.4,Namurien-D,6.25,1
1328,1327.92,77,7,2225,32.8,Namurien-D,6.25,1
1329,1328.92,73,8,2225,42.9,Namurien-D,6.25,1
1330,1329.92,73,8,2228,40.8,Namurien-D,6.25,1
1331,1330.92,74,8,2231,35.9,Namurien-D,6.25,1
1332,1331.92,74,8,2232,33.9,Namurien-D,6.25,1
1333,1332.92,74,7,2229,24.0,Namurien-D,6.25,1
1334,1333.92,73,9,2227,22.9,Namurien-D,6.25,1
1335,1334.92,88,8,2229,7.6,Namurien-D,6.25,1
1336,1335.92,107,7,2233,13.0,Namurien-D,6.25,1
1337,1336.92,103,9,2235,11.9,Namurien-D,6.25,1
1338,1337.92,105,10,2238,7.2,Namurien-D,6.25,1
1339,1338.92,112,7,2239,5.7,Namurien-D,6.25,1
1340,1339.92,110,7,2238,11.2,Namurien-D,6.25,1
1341,1340.92,109,9,2239,4.3,Namurien-D,6.25,1
1342,1341.92,110,9,2240,2.6,Namurien-D,6.25,1
1343,1342.92,119,6,2235,5.9,Namurien-D,6.25,1
1344,1343.92,111,4,2220,4.5,Namurien-D,6.25,1
1345,1344.92,85,10,2212,21.9,Namurien-D,6.25,1
1346,1345.92,84,11,2212,22.2,Namurien-D,6.25,1
1347,1346.92,84,10,2211,27.1,Namurien-D,6.25,1
1348,1347.92,84,11,2211,22.1,Namurien-D,6.25,1
1349,1348.92,84,11,2210,18.5,Namurien-D,6.25,1
1350,1349.92,88,10,2211,12.8,Namurien-D,6.25,1
1351,1350.92,88,10,2210,13.2,Namurien-D,6.25,1
1352,1351.92,89,10,2210,12.3,Namurien-D,6.25,1
1353,1352.92,90,11,2210,7.6,Namurien-D,6.25,1
1354,1353.92,90,11,2220,11.6,Namurien-D,6.25,1
1355,1354.92,88,12,2219,11.0,Namurien-D,6.25,1
1356,1355.92,87,13,2218,11.8,Namurien-D,6.25,1
1357,1356.92,90,12,2221,8.5,Namurien-D,6.25,1
1358,1357.92,96,9,2218,7.9,Namurien-D,6.25,1
1359,1358.92,88,11,2217,12.6,Namurien-D,6.25,1
1360,1359.92,93,10,2219,7.7,Namurien-D,6.25,1
1361,1360.92,92,10,2219,10.5,Namurien-D,6.25,1
1362,1361.92,93,10,2217,15.3,Namurien-D,6.25,1
1363,1362.92,89,7,2216,10.3,Namurien-D,6.25,1
1364,1363.92,81,11,2212,14.8,Namurien-D,6.25,1
1365,1364.92,87,10,2213,10.9,Namurien-D,6.25,1
1366,1365.92,87,9,2214,11.7,Namurien-D,6.25,1
1367,1366.92,85,9,2214,16.4,Namurien-D,6.25,1
1368,1367.92,89,10,2213,5.2,Namurien-D,6.25,1
1369,1368.92,83,9,2213,21.0,Namurien-D,6.25,1
1370,1369.92,86,10,2214,10.0,Namurien-D,6.25,1
1371,1370.92,86,9,2215,13.4,Namurien-D,6.25,1
1372,1371.92,84,9,2216,10.0,Namurien-D,6.25,1
1373,1372.92,94,9,2357,12.9,Namurien-D,6.25,1
1374,1373.92,91,11,2404,11.9,Namurien-D,6.25,1
1375,1374.92,95,11,2404,10.4,Namurien-D,6.25,1
1376,1375.92,95,10,2403,6.9,Namurien-D,6.25,1
1377,1376.92,106,6,2404,14.2,Namurien-D,6.25,1
1378,1377.92,106,6,2405,14.1,Namurien-D,6.25,1
1379,1378.92,111,7,2405,19.2,Namurien-D,6.25,1
1380,1379.92,106,7,2405,24.2,Namurien-D,6.25,1
1381,1380.92,108,7,2405,19.6,Namurien-D,6.25,1
1382,1381.92,107,6,2402,8.4,Namurien-D,6.25,1
1383,1382.92,103,7,2398,8.2,Namurien-D,6.25,1
1384,1383.92,109,6,2397,14.5,Namurien-D,6.25,1
1385,1384.92,109,7,2397,9.5,Namurien-D,6.25,1
1386,1385.92,106,8,2403,8.4,Namurien-D,6.25,1
1387,1386.92,124,6,2402,6.4,Namurien-D,6.25,1
1388,1387.92,124,6,2403,14.5,Namurien-D,6.25,1
1389,1388.91,121,7,2405,11.5,Namurien-D,6.25,1
1390,1389.91,117,6,2407,11.6,Namurien-D,6.25,1
1391,1390.91,112,6,2406,5.7,Namurien-D,6.25,1
1392,1391.91,96,12,2397,6.9,Namurien-D,6.25,1
1393,1392.91,99,12,2409,6.4,Namurien-D,6.25,1
1394,1393.91,96,12,2408,8.4,Namurien-D,6.25,1
1395,1394.91,92,12,2407,20.7,Namurien-D,6.25,1
1396,1395.91,91,11,2407,34.0,Namurien-D,6.25,1
1397,1396.91,91,11,2407,29.4,Namurien-D,6.25,1
1398,1397.91,91,11,2407,35.3,Namurien-D,6.25,1
1399,1398.91,90,11,2406,38.1,Namurien-D,6.25,1
1400,1399.91,89,12,2405,41.9,Namurien-D,6.25,1
1401,1400.91,100,6,2405,13.7,Namurien-D,6.25,1
1402,1401.91,88,9,2403,29.7,Namurien-D,6.25,1
1403,1402.91,85,10,2404,39.5,Namurien-D,6.25,1
1404,1403.91,88,9,2405,30.4,Namurien-D,6.25,1
1405,1404.91,89,9,2405,30.7,Namurien-D,6.25,1
1406,1405.91,89,9,2401,31.5,Namurien-D,6.25,1
1407,1406.91,85,11,2401,35.1,Namurien-D,6.25,1
1408,1407.91,85,11,2401,36.4,Namurien-D,6.25,1
1409,1408.91,82,12,2400,39.7,Namurien-D,6.25,1
1410,1409.91,82,10,2403,26.7,Namurien-D,6.25,1
1411,1410.91,86,11,2409,36.5,Namurien-D,6.25,1
1412,1411.91,83,12,2408,42.5,Namurien-D,6.25,1
1413,1412.91,84,10,2409,41.4,Namurien-D,6.25,1
1414,1413.91,83,12,2409,41.8,Namurien-D,6.25,1
1415,1414.91,83,12,2409,41.4,Namurien-D,6.25,1
1416,1415.91,83,12,2408,40.8,Namurien-D,6.25,1
1417,1416.91,82,12,2408,42.2,Namurien-D,6.25,1
1418,1417.91,83,11,2408,44.4,Namurien-D,6.25,1
1419,1418.91,83,12,2409,33.4,Namurien-D,6.25,1
1420,1419.91,93,5,2488,19.5,Namurien-D,6.25,1
1421,1420.91,95,6,2504,31.6,Namurien-D,6.25,1
1422,1421.91,96,7,2504,31.3,Namurien-D,6.25,1
1423,1422.91,100,7,2504,22.3,Namurien-D,6.25,1
1424,1423.91,91,8,2497,16.3,Namurien-D,6.25,1
1425,1424.91,103,4,2473,15.9,Namurien-D,6.25,1
1426,1425.91,98,5,2471,12.6,Namurien-D,6.25,1
1427,1426.91,99,5,2471,11.9,Namurien-D,6.25,1
1428,1427.91,105,3,2473,10.0,Namurien-D,6.25,1
1429,1428.91,94,5,2476,11.4,Namurien-D,6.25,1
1430,1429.91,89,8,2477,29.3,Namurien-D,6.25,1
1431,1430.91,86,9,2480,31.6,Namurien-D,6.25,1
1432,1431.91,84,9,2481,35.4,Namurien-D,6.25,1
1433,1432.91,85,9,2481,32.6,Namurien-D,6.25,1
1434,1433.91,86,9,2479,31.3,Namurien-D,6.25,1
1435,1434.91,87,9,2480,31.7,Namurien-D,6.25,1
1436,1435.91,88,9,2482,34.1,Namurien-D,6.25,1
1437,1436.91,92,7,2479,28.4,Namurien-D,6.25,1
1438,1437.91,88,6,2492,17.1,Namurien-D,6.25,1
1439,1438.91,107,5,2517,20.0,Namurien-D,6.25,1
1440,1439.91,93,7,2517,35.8,Namurien-D,6.25,1
1441,1440.91,89,8,2516,41.3,Namurien-D,6.25,1
1442,1441.91,88,9,2516,46.9,Namurien-D,6.25,1
1443,1442.91,88,9,2517,42.8,Namurien-D,6.25,1
1444,1443.91,99,8,2516,45.9,Namurien-D,6.25,1
1445,1444.91,96,10,2517,52.8,Namurien-D,6.25,1
1446,1445.91,98,10,2516,44.1,Namurien-D,6.25,1
1447,1446.91,97,8,2515,12.8,Namurien-D,6.25,1
1448,1447.91,122,6,2508,41.1,Namurien-D,6.25,1
1449,1448.91,120,7,2507,41.9,Namurien-D,6.25,1
1450,1449.91,113,8,2507,49.2,Namurien-D,6.25,1
1451,1450.91,116,7,2507,48.0,Namurien-D,6.25,1
1452,1451.91,110,8,2507,53.6,Namurien-D,6.25,1
1453,1452.91,120,7,2508,38.4,Namurien-D,6.25,1
1454,1453.91,114,8,2507,44.9,Namurien-D,6.25,1
1455,1454.91,112,9,2507,51.1,Namurien-D,6.25,1
1456,1455.91,102,9,2507,24.8,Namurien-D,6.25,1
1457,1456.91,79,6,2524,48.9,Namurien-D,6.25,1
1458,1457.91,78,7,2525,36.6,Namurien-D,6.25,1
1459,1458.91,77,7,2525,44.4,Namurien-D,6.25,1
1460,1459.91,76,7,2526,48.5,Namurien-D,6.25,1
1461,1460.91,80,7,2526,43.2,Namurien-D,6.25,1
1462,1461.91,79,7,2529,39.6,Namurien-D,6.25,1
1463,1462.91,89,8,2531,7.2,Namurien-D,6.25,1
1464,1463.91,116,4,2533,11.5,Namurien-D,6.25,1
1465,1464.91,111,5,2533,20.1,Namurien-D,6.25,1
1466,1465.91,94,6,2513,18.7,Namurien-D,6.25,1
1467,1466.91,113,5,2498,18.6,Namurien-D,6.25,1
1468,1467.91,107,6,2498,28.2,Namurien-D,6.25,1
1469,1468.91,119,4,2500,16.8,Namurien-D,6.25,1
1470,1469.91,110,6,2499,17.2,Namurien-D,6.25,1
1471,1470.91,119,4,2500,13.6,Namurien-D,6.25,1
1472,1471.91,112,5,2499,21.0,Namurien-D,6.25,1
1473,1472.91,120,3,2498,16.0,Namurien-D,6.25,1
1474,1473.91,124,2,2499,12.5,Namurien-D,6.25,1
1475,1474.91,104,5,2483,18.3,Namurien-D,6.25,1
1476,1475.91,107,5,2468,24.1,Namurien-D,6.25,1
1477,1476.91,88,10,2466,55.0,Namurien-D,6.25,1
1478,1477.91,88,10,2467,44.7,Namurien-D,6.25,1
1479,1478.91,90,10,2467,41.7,Namurien-D,6.25,1
1480,1479.91,86,11,2467,43.1,Namurien-D,6.25,1
1481,1480.91,91,9,2468,42.3,Namurien-D,6.25,1
1482,1481.91,89,10,2468,46.5,Namurien-D,6.25,1
1483,1482.91,90,9,2468,34.2,Namurien-D,6.25,1
1484,1483.91,99,8,2467,21.3,Namurien-D,6.25,1
1485,1484.91,106,6,2482,16.5,Namurien-D,6.25,1
1486,1485.91,108,7,2487,27.2,Namurien-D,6.25,1
1487,1486.91,108,8,2488,19.9,Namurien-D,6.25,1
1488,1487.91,107,8,2491,22.7,Namurien-D,6.25,1
1489,1488.91,110,8,2491,20.2,Namurien-D,6.25,1
1490,1489.91,115,6,2494,15.7,Namurien-D,6.25,1
1491,1490.91,112,7,2493,20.6,Namurien-D,6.25,1
1492,1491.91,109,10,2493,12.9,Namurien-D,6.25,1
1493,1492.91,116,6,2493,18.7,Namurien-D,6.25,1
1494,1493.91,106,6,2493,9.5,Namurien-D,6.25,1
1495,1494.91,112,6,2499,16.3,Namurien-D,6.25,1
1496,1495.91,120,6,2500,17.5,Namurien-D,6.25,1
1497,1496.91,109,7,2499,30.3,Namurien-D,6.25,1
1498,1497.91,115,7,2500,21.2,Namurien-D,6.25,1
1499,1498.91,113,8,2500,28.9,Namurien-D,6.25,1
1500,1499.91,122,6,2501,9.7,Namurien-D,6.25,1
1501,1500.91,121,5,2501,10.2,Namurien-D,6.25,1
1502,1501.9,118,6,2501,11.0,Namurien-D,6.25,1
1503,1502.9,128,5,2501,5.8,Namurien-D,6.25,1
1504,1503.9,83,8,2499,10.9,Namurien-D,6.25,1
1505,1504.9,79,8,2498,37.6,Namurien-D,6.25,1
1506,1505.9,87,8,2498,26.0,Namurien-D,6.25,1
1507,1506.9,81,9,2500,35.3,Namurien-D,6.25,1
1508,1507.9,81,8,2499,39.9,Namurien-D,6.25,1
1509,1508.9,83,8,2500,35.6,Namurien-D,6.25,1
1510,1509.9,81,9,2503,41.0,Namurien-D,6.25,1
1511,1510.9,82,10,2500,31.9,Namurien-D,6.25,1
1512,1511.9,93,9,2499,11.3,Namurien-D,6.25,1
1513,1512.9,93,5,2505,11.9,Namurien-D,6.25,1
1514,1513.9,73,6,2527,24.9,Namurien-D,6.25,1
1515,1514.9,72,6,2528,30.4,Namurien-D,6.25,1
1516,1515.9,75,6,2523,17.1,Namurien-D,6.25,1
1517,1516.9,70,7,2528,21.4,Namurien-D,6.25,1
1518,1517.9,73,7,2523,21.0,Namurien-D,6.25,1
1519,1518.9,72,6,2529,32.9,Namurien-D,6.25,1
1520,1519.9,76,5,2531,20.8,Namurien-D,6.25,1
1521,1520.9,80,5,2526,12.2,Namurien-D,6.25,1
1522,1521.9,79,5,2534,14.0,Namurien-D,6.25,1
1523,1522.9,77,6,2536,19.9,Namurien-D,6.25,1
1524,1523.9,94,6,2533,20.1,Namurien-D,6.25,1
1525,1524.9,105,5,2534,18.9,Namurien-D,6.25,1
1526,1525.9,109,4,2537,14.5,Namurien-D,6.25,1
1527,1526.9,107,5,2539,19.3,Namurien-D,6.25,1
1528,1527.9,106,5,2540,14.5,Namurien-D,6.25,1
1529,1528.9,112,4,2540,11.9,Namurien-D,6.25,1
1530,1529.9,105,5,2540,20.3,Namurien-D,6.25,1
1531,1530.9,109,4,2540,18.4,Namurien-D,6.25,1
1532,1531.9,102,4,2525,15.7,Namurien-D,6.25,1
1533,1532.9,116,5,2482,13.9,Namurien-D,6.25,1
1534,1533.9,110,7,2482,20.3,Namurien-D,6.25,1
1535,1534.9,106,8,2483,17.9,Namurien-D,6.25,1
1536,1535.9,109,6,2483,13.1,Namurien-D,6.25,1
1537,1536.9,114,6,2485,13.5,Namurien-D,6.25,1
1538,1537.9,114,6,2486,20.2,Namurien-D,6.25,1
1539,1538.9,116,6,2486,19.9,Namurien-D,6.25,1
1540,1539.9,114,6,2485,16.9,Namurien-D,6.25,1
1541,1540.9,108,7,2484,25.9,Namurien-D,6.25,1
1542,1541.9,110,5,2508,8.7,Namurien-D,6.25,1
1543,1542.9,109,6,2517,18.8,Namurien-D,6.25,1
1544,1543.9,111,5,2519,13.7,Namurien-D,6.25,1
1545,1544.9,109,6,2518,15.2,Namurien-D,6.25,1
1546,1545.9,115,5,2510,9.4,Namurien-D,6.25,1
1547,1546.9,113,5,2514,9.1,Namurien-D,6.25,1
1548,1547.9,110,4,2510,9.5,Namurien-D,6.25,1
1549,1548.9,107,5,2508,13.3,Namurien-D,6.25,1
1550,1549.9,97,6,2512,15.2,Namurien-D,6.25,1
1551,1550.9,92,7,2518,13.9,Namurien-D,6.25,1
1552,1551.9,110,5,2521,14.6,Namurien-D,6.25,1
1553,1552.9,108,5,2524,14.4,Namurien-D,6.25,1
1554,1553.9,111,5,2525,13.4,Namurien-D,6.25,1
1555,1554.9,114,4,2526,11.5,Namurien-D,6.25,1
1556,1555.9,105,8,2525,4.4,Namurien-D,6.25,1
1557,1556.9,99,9,2527,15.9,Namurien-D,6.25,1
1558,1557.9,99,9,2528,13.9,Namurien-D,6.25,1
1559,1558.9,100,9,2528,13.9,Namurien-D,6.25,1
1560,1559.9,96,9,2529,26.6,Viséen-C,5.5,18
1561,1560.9,95,6,2517,11.2,Viséen-C,5.5,18
1562,1561.9,87,6,2492,12.5,Viséen-C,5.5,18
1563,1562.9,89,7,2492,13.4,Viséen-C,5.5,18
1564,1563.9,88,9,2493,27.2,Viséen-C,5.5,18
1565,1564.9,92,9,2494,11.8,Viséen-C,5.5,18
1566,1565.9,91,11,2493,10.2,Viséen-C,5.5,18
1567,1566.9,85,10,2492,26.6,Viséen-C,5.5,18
1568,1567.9,91,11,2491,5.2,Viséen-C,5.5,18
1569,1568.9,92,8,2491,11.3,Viséen-C,5.5,18
1570,1569.9,85,10,2493,21.7,Viséen-C,5.5,18
1571,1570.9,91,7,2512,9.7,Viséen-C,5.5,18
1572,1571.9,94,7,2517,13.0,Viséen-C,5.5,18
1573,1572.9,87,10,2520,16.9,Viséen-C,5.5,18
1574,1573.9,88,9,2521,24.7,Viséen-C,5.5,18
1575,1574.9,86,9,2520,29.4,Viséen-C,5.5,18
1576,1575.9,83,10,2521,32.2,Viséen-C,5.5,18
1577,1576.9,90,10,2524,15.7,Viséen-C,5.5,18
1578,1577.9,99,7,2523,7.5,Viséen-C,5.5,18
1579,1578.9,97,10,2522,4.9,Viséen-C,5.5,18
1580,1579.9,90,8,2521,10.4,Viséen-C,5.5,18
1581,1580.9,85,10,2509,27.0,Viséen-C,5.5,18
1582,1581.9,89,12,2509,8.8,Viséen-C,5.5,18
1583,1582.9,84,11,2508,20.5,Viséen-C,5.5,18
1584,1583.9,85,10,2509,21.8,Viséen-C,5.5,18
1585,1584.9,84,11,2509,23.7,Viséen-C,5.5,18
1586,1585.9,83,11,2509,26.1,Viséen-C,5.5,18
1587,1586.9,87,11,2510,17.2,Viséen-C,5.5,18
1588,1587.9,89,11,2511,11.6,Viséen-C,5.5,18
1589,1588.9,90,12,2511,11.2,Viséen-C,5.5,18
1590,1589.9,89,10,2520,10.3,Viséen-C,5.5,18
1591,1590.9,89,12,2524,18.0,Viséen-C,5.5,18
1592,1591.9,88,12,2524,19.1,Viséen-C,5.5,18
1593,1592.9,92,11,2525,10.7,Viséen-C,5.5,18
1594,1593.9,91,10,2528,26.5,Viséen-C,5.5,18
1595,1594.9,87,11,2526,27.6,Viséen-C,5.5,18
1596,1595.9,97,8,2526,13.7,Viséen-C,5.5,18
1597,1596.9,98,9,2526,5.4,Viséen-C,5.5,18
1598,1597.9,93,9,2526,8.6,Viséen-C,5.5,18
1599,1598.9,94,10,2527,6.8,Viséen-C,5.5,18
1600,1599.9,89,10,2518,10.3,Viséen-C,5.5,18
1601,1600.9,91,12,2515,12.3,Viséen-C,5.5,18
1602,1601.9,91,11,2516,7.6,Viséen-C,5.5,18
1603,1602.9,86,11,2516,12.3,Viséen-C,5.5,18
1604,1603.9,89,11,2515,9.0,Viséen-C,5.5,18
1605,1604.9,90,11,2492,8.4,Viséen-C,5.5,18
1606,1605.9,87,10,2490,21.0,Viséen-C,5.5,18
1607,1606.9,89,10,2491,15.2,Viséen-C,5.5,18
1608,1607.9,89,10,2487,15.1,Viséen-C,5.5,18
1609,1608.9,91,9,2499,7.8,Viséen-C,5.5,18
1610,1609.9,84,11,2514,22.3,Viséen-C,5.5,18
1611,1610.9,84,11,2516,22.9,Viséen-C,5.5,18
1612,1611.9,82,12,2517,26.6,Viséen-C,5.5,18
1613,1612.9,82,12,2516,23.7,Viséen-C,5.5,18
1614,1613.89,83,11,2516,22.5,Viséen-C,5.5,18
1615,1614.89,88,10,2515,11.6,Viséen-C,5.5,18
1616,1615.89,84,10,2515,30.2,Viséen-C,5.5,18
1617,1616.89,86,10,2515,20.5,Viséen-C,5.5,18
1618,1617.89,87,9,2518,11.3,Viséen-C,5.5,18
1619,1618.89,87,9,2534,20.3,Viséen-C,5.5,18
1620,1619.89,89,10,2536,10.2,Viséen-C,5.5,18
1621,1620.89,87,9,2537,15.8,Viséen-C,5.5,18
1622,1621.89,90,8,2536,16.4,Viséen-C,5.5,18
1623,1622.89,90,8,2537,14.6,Viséen-C,5.5,18
1624,1623.89,91,8,2538,15.2,Viséen-C,5.5,18
1625,1624.89,92,8,2539,16.1,Viséen-C,5.5,18
1626,1625.89,84,10,2539,26.1,Viséen-C,5.5,18
1627,1626.89,91,7,2535,10.7,Viséen-C,5.5,18
1628,1627.89,97,6,2513,10.6,Viséen-C,5.5,18
1629,1628.89,88,11,2515,15.6,Viséen-C,5.5,18
1630,1629.89,83,11,2514,34.0,Viséen-C,5.5,18
1631,1630.89,83,11,2514,32.8,Viséen-C,5.5,18
1632,1631.89,84,11,2514,26.9,Viséen-C,5.5,18
1633,1632.89,84,10,2515,39.7,Viséen-C,5.5,18
1634,1633.89,90,9,2514,23.3,Viséen-C,5.5,18
1635,1634.89,90,11,2515,18.5,Viséen-C,5.5,18
1636,1635.89,89,11,2513,17.8,Viséen-C,5.5,18
1637,1636.89,82,10,2515,18.8,Viséen-C,5.5,18
1638,1637.89,85,11,2514,25.3,Viséen-C,5.5,18
1639,1638.89,83,12,2515,27.9,Viséen-C,5.5,18
1640,1639.89,96,8,2515,13.7,Viséen-C,5.5,18
1641,1640.89,85,10,2514,28.9,Viséen-C,5.5,18
1642,1641.89,84,11,2513,27.9,Viséen-C,5.5,18
1643,1642.89,84,11,2511,27.5,Viséen-C,5.5,18
1644,1643.89,83,11,2511,28.8,Viséen-C,5.5,18
1645,1644.89,83,11,2510,30.0,Viséen-C,5.5,18
1646,1645.89,84,9,2514,16.3,Viséen-C,5.5,18
1647,1646.89,85,10,2524,23.5,Viséen-C,5.5,18
1648,1647.89,80,12,2523,31.6,Viséen-C,5.5,18
1649,1648.89,80,12,2523,31.9,Viséen-C,5.5,18
1650,1649.89,80,12,2523,30.2,Viséen-C,5.5,18
1651,1650.89,81,12,2523,30.2,Viséen-C,5.5,18
1652,1651.89,81,11,2523,29.8,Viséen-C,5.5,18
1653,1652.89,81,12,2524,30.3,Viséen-C,5.5,18
1654,1653.89,80,12,2524,32.6,Viséen-C,5.5,18
1655,1654.89,83,11,2522,29.4,Viséen-C,5.5,18
1656,1655.89,84,10,2518,17.7,Viséen-C,5.5,18
1657,1656.89,96,10,2519,5.3,Viséen-C,5.5,18
1658,1657.89,105,9,2523,12.6,Viséen-C,5.5,18
1659,1658.89,114,10,2523,23.7,Viséen-C,5.5,18
1660,1659.89,122,9,2522,15.1,Viséen-C,5.5,18
1661,1660.89,120,9,2519,13.9,Viséen-C,5.5,18
1662,1661.89,111,9,2519,34.9,Viséen-C,5.5,18
1663,1662.89,114,9,2520,28.8,Viséen-C,5.5,18
1664,1663.89,108,10,2520,28.8,Viséen-C,5.5,18
1665,1664.89,92,8,2520,15.8,Viséen-C,5.5,18
1666,1665.89,76,8,2523,21.3,Viséen-C,5.5,18
1667,1666.89,74,10,2524,22.9,Viséen-C,5.5,18
1668,1667.89,73,9,2525,24.7,Viséen-C,5.5,18
1669,1668.89,78,9,2523,18.3,Viséen-C,5.5,18
1670,1669.89,73,9,2521,23.1,Viséen-C,5.5,18
1671,1670.89,68,9,2526,21.7,Viséen-C,5.5,18
1672,1671.89,76,9,2522,9.6,Viséen-C,5.5,18
1673,1672.89,88,7,2522,21.2,Viséen-C,5.5,18
1674,1673.89,88,4,2515,9.0,Viséen-C,5.5,18
1675,1674.89,100,7,2507,20.9,Viséen-C,5.5,18
1676,1675.89,101,7,2508,17.0,Viséen-C,5.5,18
1677,1676.89,103,6,2509,18.2,Viséen-C,5.5,18
